TOA5,CR1000,CR1000,86673,CR1000.Std.31.03,CPU:Chieppa_8sensors variable voltage.CR1,13783,Quantum,,,,
TIMESTAMP,RECORD,BattV_Min,PanelT,PPF(1),PPF(2),PPF(3),PPF(4),PPF(5),PPF(6),PPF(7),PPF(8)
TS,RN,,,,,,,,,,
,,Min,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp,Smp
6/8/2024 4:15,84312,13.60416,21.83543,0,0,0,0,0,0,0,0
6/8/2024 4:20,84313,13.60614,21.94614,0,0,0,0,0,0,0,0
6/8/2024 4:25,84314,13.60478,22.00036,0,0,0,0,0,0,0,0
6/8/2024 4:30,84315,13.60511,22.02973,0,0,0,0,0,0,0,0
6/8/2024 4:35,84316,13.60916,22.00036,0,0,0,0,0,0,0,0
6/8/2024 4:40,84317,13.60386,21.91903,0,0,0,0,0,0,0,0
6/8/2024 4:45,84318,13.60889,21.78121,0,0,0,0,0,0,0,0
6/8/2024 4:50,84319,13.60414,21.61628,0,0,0,0,0,0,0,0
6/8/2024 4:55,84320,13.60451,21.50558,0,0,0,0,0,0,0,0
6/8/2024 5:00,84321,13.60484,21.45136,0,0,0,0,0,0,0,0
6/8/2024 5:05,84322,13.60533,21.42425,0,0,0,0,0,0,0,0
6/8/2024 5:10,84323,13.60413,21.50558,0,0,0,0,0,0,0,0
6/8/2024 5:15,84324,13.60351,21.6434,0,0,0,0,0,0,0,0
6/8/2024 5:20,84325,13.61042,21.75184,0,0,0,0,0,0,0,0
6/8/2024 5:25,84326,13.61031,21.86255,0,0,0,0,0,0,0,0
6/8/2024 5:30,84327,13.60435,21.94614,0,0,0,0,0,0,0,0
6/8/2024 5:35,84328,13.60338,22.00036,0,0,0,0,0,0,0,0
6/8/2024 5:40,84329,13.60975,21.91903,0,0,0,0,0,0,0,0
6/8/2024 5:45,84330,13.60428,21.80832,0,0,0,0,0,0,0,0
6/8/2024 5:50,84331,13.60458,21.67051,0,0,0,0,0,0,0,0
6/8/2024 5:55,84332,13.60508,21.58692,0,0,0,0,0,0,0,0
6/8/2024 6:00,84333,13.61009,21.50558,0,0,0,0,0,0,0,0
6/8/2024 6:05,84334,13.60468,21.47847,49.58538,0,0,0,117.1241,0,0,0
6/8/2024 6:10,84335,13.6103,21.5327,157.3067,25.64784,108.5759,0,31.63233,0,82.07308,169.2757
6/8/2024 6:15,84336,13.60454,21.6434,78.65002,77.79513,136.7827,125.6691,106.0066,0.8548915,81.2147,324.8588
6/8/2024 6:20,84337,13.60476,21.75184,65.82914,82.92761,24.79279,280.415,276.1404,5.129543,79.50792,86.34731
6/8/2024 6:25,84338,13.60495,21.88965,158.148,125.6635,194.9067,109.4213,145.3252,4.27427,82.06598,159.0028
6/8/2024 6:30,84339,13.60343,21.97325,78.64887,75.22935,94.89157,126.5221,139.3453,2.564637,82.06839,164.9917
6/8/2024 6:35,84340,13.60887,22.05684,80.35912,77.79447,150.4596,140.201,92.3275,39.32468,17.95257,164.9927
6/8/2024 6:40,84341,13.60386,22.02973,44.45131,153.0151,83.77361,108.5638,26.49981,78.64462,47.87064,128.2249
6/8/2024 6:45,84342,13.60396,21.91903,43.596,76.07929,177.8033,131.6428,106.8529,77.78893,83.7727,169.2551
6/8/2024 6:50,84343,13.60473,21.72473,158.1467,18.80664,58.1296,139.3401,129.9368,76.93624,47.87144,171.8243
6/8/2024 6:55,84344,13.60491,21.5598,63.25997,40.17863,201.748,122.2456,159.8596,51.29187,159.8596,132.504
6/8/2024 7:00,84345,13.60454,21.50558,46.16517,52.14955,52.14955,124.8169,276.991,64.97321,164.9977,215.4375
6/8/2024 7:05,84346,13.60443,21.45136,78.65068,40.18024,220.5639,185.513,178.6738,141.9132,48.72923,102.5878
6/8/2024 7:10,84347,13.60545,21.45136,79.50574,76.94104,29.06662,76.94104,105.1528,153.8821,82.07045,226.5486
6/8/2024 7:15,84348,13.6057,21.5598,76.94415,150.4686,243.6565,231.6874,139.3544,149.6136,21.37338,118.836
6/8/2024 7:20,84349,13.60545,21.67051,53.00293,75.22996,39.32475,60.6969,111.9901,49.58338,76.08485,198.3335
6/8/2024 7:25,84350,13.60491,21.78121,156.4407,76.08316,189.7805,236.7982,58.13095,76.08316,65.82476,162.4247
6/8/2024 7:30,84351,13.60435,21.88965,23.93653,152.1679,109.4241,82.92297,27.35603,76.93884,165.8459,123.957
6/8/2024 7:35,84352,13.6035,21.97325,157.2949,76.08284,101.7287,181.231,46.16262,22.22645,58.98558,140.1976
6/8/2024 7:40,84353,13.60429,22.02973,16.2418,77.7897,113.6926,112.8378,84.62835,17.95147,57.27373,165.8374
6/8/2024 7:45,84354,13.6036,22.05684,157.2879,153.0138,121.3852,153.0138,122.2401,77.78914,82.06326,203.4485
6/8/2024 7:50,84355,13.60388,22.08395,23.93548,75.22578,141.0484,140.1935,137.629,76.93546,59.8387,60.69353
6/8/2024 7:55,84356,13.60341,22.00036,158.1479,74.37225,82.06593,137.6314,125.6635,49.5815,164.9867,335.1025
6/8/2024 8:00,84357,13.60345,21.88965,1.709715,152.1646,205.1658,133.3578,118.8252,153.8743,82.06632,70.95317
6/8/2024 8:05,84358,13.61443,21.75184,371.0085,76.93723,37.61376,161.5682,362.4599,153.8745,49.58177,216.2791
6/8/2024 8:10,84359,13.60378,21.58692,110.2763,157.2934,458.2025,82.06611,502.6549,149.5997,182.939,540.2686
6/8/2024 8:15,84360,13.6036,21.50558,383.8231,331.6778,209.4357,456.4844,498.3716,196.6131,237.6454,326.5488
6/8/2024 8:20,84361,13.60435,21.45136,128.2307,231.6702,459.9209,269.2845,488.9865,188.9266,400.0799,618.927
6/8/2024 8:25,84362,13.60473,21.39714,347.0959,107.7194,222.2782,516.3693,489.0119,156.4496,259.0396,296.6559
6/8/2024 8:30,84363,13.605,21.47847,122.2547,276.9967,389.8472,267.5925,487.309,95.75194,168.4208,588.1905
6/8/2024 8:35,84364,13.60461,21.61628,388.9828,244.5035,364.1905,454.8107,488.1521,112.8478,119.687,326.5746
6/8/2024 8:40,84365,13.60527,21.78121,109.4313,140.2089,220.5726,471.9227,487.3115,176.1161,268.4488,629.2302
6/8/2024 8:45,84366,13.6057,21.88965,317.1686,431.7255,426.596,272.7137,488.149,327.4274,281.2627,459.9372
6/8/2024 8:50,84367,13.60402,22.00036,210.3019,107.7156,325.7115,512.0767,521.4804,239.368,102.5863,305.1942
6/8/2024 8:55,84368,13.60425,22.08395,195.7635,350.4936,235.942,410.334,442.8188,128.2294,238.5066,594.1294
6/8/2024 9:00,84369,13.60354,22.11332,390.6481,149.5917,441.9367,274.394,339.3595,159.8494,256.4429,471.0002
6/8/2024 9:05,84370,13.60358,22.05684,113.6923,285.5131,440.2372,520.5912,260.723,270.1261,102.5795,326.5449
6/8/2024 9:10,84371,13.60375,21.94614,289.7852,217.98,235.9313,412.0249,235.0765,289.7852,280.3821,621.4567
6/8/2024 9:15,84372,13.6037,21.80832,221.4063,194.9059,432.5544,263.294,245.3421,193.1962,229.0999,595.8308
6/8/2024 9:20,84373,13.60363,21.67051,200.0383,269.2823,389.8183,495.8215,251.3302,94.88997,102.5838,327.4131
6/8/2024 9:25,84374,13.60399,21.61628,263.3141,125.6726,234.2469,307.7697,259.8944,176.1126,297.5107,536.8871
6/8/2024 9:30,84375,13.60524,21.5327,173.5408,422.3111,424.0208,261.5935,262.4484,323.1449,200.897,617.2239
6/8/2024 9:35,84376,13.60495,21.50558,361.6229,142.7684,246.2113,494.9874,269.2936,253.9054,140.2037,290.6662
6/8/2024 9:40,84377,13.60414,21.6434,109.4315,249.6407,236.8167,240.2364,269.3041,164.1473,412.933,313.7607
6/8/2024 9:45,84378,13.6056,21.78121,367.5984,196.6224,423.1656,306.9019,269.2872,114.5539,128.232,594.1417
6/8/2024 9:50,84379,13.60419,21.91903,210.2955,219.699,223.1185,494.9639,270.1357,246.1997,301.7656,616.354
6/8/2024 9:55,84380,13.60389,22.02973,208.5804,276.1125,217.1288,299.1931,254.7416,291.4996,154.7256,284.6609
6/8/2024 10:00,84381,13.60408,22.11332,342.7976,172.6811,424.009,259.8765,265.8605,147.8902,329.9747,327.4102
6/8/2024 10:05,84382,13.60381,22.16755,283.7982,314.5715,357.3122,524.8557,362.441,160.705,102.5777,423.9876
6/8/2024 10:10,84383,13.60948,22.11332,453.9236,358.1808,234.228,465.8915,452.214,286.3737,563.3441,606.0864
6/8/2024 10:15,84384,13.60334,22.00036,606.8847,550.4701,437.6408,275.235,521.408,388.9191,261.5588,612.0133
6/8/2024 10:20,84385,13.60334,21.83543,320.5687,272.6971,431.6992,522.3133,490.6839,277.8262,574.4592,365.0209
6/8/2024 10:25,84386,13.60426,21.72473,577.8823,585.576,235.9401,466.7511,486.4127,308.6028,274.4086,327.4096
6/8/2024 10:30,84387,13.60434,21.61628,296.6404,306.8989,414.6127,275.2686,492.406,512.0681,556.5214,396.6604
6/8/2024 10:35,84388,13.60351,21.5598,419.7609,554.8367,451.3926,505.252,508.6716,534.3189,278.7007,590.743
6/8/2024 10:40,84389,13.60497,21.5598,619.8045,307.765,235.9532,324.863,417.1925,261.6003,560.8162,612.1104
6/8/2024 10:45,84390,13.6108,21.67051,320.5905,550.5607,335.9788,259.0371,296.653,276.9902,271.8607,288.104
6/8/2024 10:50,84391,13.61009,21.80832,603.5267,306.0376,424.0074,494.9603,250.4721,429.1366,549.6709,311.1667
6/8/2024 10:55,84392,13.61044,21.94614,563.3386,547.9515,339.3709,252.1774,269.2742,498.3709,317.1451,524.0161
6/8/2024 11:00,84393,13.60951,22.02973,320.5708,304.3285,234.2304,259.0212,244.4886,329.1193,441.1054,588.1405
6/8/2024 11:05,84394,13.6039,22.14043,541.0989,547.0826,205.156,494.9388,425.6986,276.1057,475.278,625.7257
6/8/2024 11:10,84395,13.60949,22.19465,612.0593,275.2557,406.0449,328.2552,499.2215,499.2215,288.933,356.4647
6/8/2024 11:15,84396,13.60394,22.25113,301.736,552.1854,425.6785,261.5615,488.0772,523.9778,573.5548,326.5245
6/8/2024 11:20,84397,13.60899,22.25113,382.0915,399.1873,432.5241,518.858,464.1514,241.051,298.322,283.7906
6/8/2024 11:25,84398,13.6081,22.16755,576.963,359.8539,205.9971,420.5419,288.0541,241.8971,538.4988,570.1249
6/8/2024 11:30,84399,13.60802,22.05684,280.3711,566.7257,230.7933,274.3876,265.8397,534.2437,299.1765,588.0955
6/8/2024 11:35,84400,13.60382,21.91903,390.6576,272.691,385.5286,523.1563,269.2716,529.995,539.3981,574.4462
6/8/2024 11:40,84401,13.60385,21.78121,582.1461,553.0816,424.0007,406.0491,235.081,242.7746,290.6457,289.7908
6/8/2024 11:45,84402,13.60355,21.67051,318.011,308.6074,312.8817,250.4764,325.7048,249.6215,553.9546,308.6074
6/8/2024 11:50,84403,13.60949,21.5598,559.9234,557.3589,235.9372,494.1004,435.9709,497.5197,292.357,546.2459
6/8/2024 11:55,84404,13.60423,21.50558,537.737,308.6217,385.5634,241.9389,511.2348,499.2661,539.4468,586.4667
6/8/2024 12:00,84405,13.60541,21.58692,304.3309,553.0958,424.8665,429.9957,495.8201,417.1728,299.2018,503.5139
6/8/2024 12:05,84406,13.60938,21.69762,885.6938,309.4799,231.6825,506.1108,486.4477,276.9931,538.5977,324.0135
6/8/2024 12:10,84407,13.60493,21.78121,878.8757,848.098,218.864,274.4349,489.0242,241.0924,824.1597,305.2127
6/8/2024 12:15,84408,13.60996,21.88965,878.8282,843.7776,439.4141,497.5467,488.1429,762.563,818.9858,629.2
6/8/2024 12:20,84409,13.60377,21.97325,879.6635,843.7589,426.5812,310.3186,256.4616,759.1265,817.2578,606.1044
6/8/2024 12:25,84410,13.60418,22.05684,880.4874,843.7292,375.2757,249.6139,270.985,756.5353,816.3743,353.0498
6/8/2024 12:30,84411,13.60328,22.14043,879.6325,846.2936,239.3558,494.9536,441.9533,756.5352,816.3741,325.6948
6/8/2024 12:35,84412,13.60841,22.22403,880.4553,845.4081,206.8643,368.4236,494.9356,755.653,815.4897,350.4725
6/8/2024 12:40,84413,13.60321,22.19465,879.6042,847.1213,219.6874,275.2503,237.6385,754.8013,815.4932,625.7243
6/8/2024 12:45,84414,13.60895,22.11332,879.5858,846.2487,234.2143,495.7821,288.9213,753.9307,815.4761,597.5029
6/8/2024 12:50,84415,13.60382,21.94614,878.7497,845.4119,235.9289,518.0178,486.3897,754.8016,815.4934,406.0371
6/8/2024 12:55,84416,13.60475,21.78121,879.6548,846.3152,235.0876,247.9105,293.2183,755.6996,814.6852,325.7031
6/8/2024 13:00,84417,13.60928,21.67051,879.6283,847.1445,235.9353,301.7578,255.5966,754.822,815.5154,410.3222
6/8/2024 13:05,84418,13.6041,21.61628,879.6484,846.309,216.279,494.1077,521.4631,753.9844,814.6793,585.5775
6/8/2024 13:10,84419,13.6103,21.58692,878.7745,845.4357,220.5484,298.3388,490.6776,753.968,815.5164,517.1776
6/8/2024 13:15,84420,13.60443,21.5598,879.6759,845.4805,316.3072,238.5127,270.1434,754.8628,814.7047,325.7109
6/8/2024 13:20,84421,13.6045,21.61628,879.6917,845.4957,412.9165,498.4065,350.5088,754.0214,814.7193,459.0811
6/8/2024 13:25,84422,13.60465,21.69762,878.8037,845.4639,449.6602,407.7718,486.4196,753.993,814.6887,585.5842
6/8/2024 13:30,84423,13.61021,21.83543,879.6682,845.4731,424.0189,274.4154,294.9325,754.0013,814.6976,394.0982
6/8/2024 13:35,84424,13.60413,21.94614,878.7875,845.4482,424.0064,484.7009,251.3264,753.9791,814.6736,326.5533
6/8/2024 13:40,84425,13.60434,22.05684,878.7927,845.4532,427.4283,500.946,496.6717,753.9836,814.6784,558.2214
6/8/2024 13:45,84426,13.6037,22.16755,878.7686,845.4301,450.4971,269.2725,388.9491,753.1081,814.6561,585.5608
6/8/2024 13:50,84427,13.60364,22.22403,877.8906,846.2626,450.4853,270.1202,267.5558,752.2334,815.4894,359.8753
6/8/2024 13:55,84428,13.60908,22.16755,877.856,845.3745,434.2267,495.7707,512.8662,752.2038,814.6025,325.67
6/8/2024 14:00,84429,13.60875,22.08395,878.7429,846.2601,412.8724,499.208,420.5656,752.2312,813.7774,522.2878
6/8/2024 14:05,84430,13.60431,21.88965,877.9008,847.1272,341.9283,247.0432,270.1233,752.2421,814.644,586.4069
6/8/2024 14:10,84431,13.60379,21.72473,877.063,847.1437,256.4512,247.9028,464.1767,752.2568,814.66,319.7091
6/8/2024 14:15,84432,13.6095,21.58692,877.1239,845.4927,211.1595,494.9851,496.6949,752.309,813.8616,288.1002
6/8/2024 14:20,84433,13.60373,21.5327,877.9564,845.4711,235.0905,366.7413,243.6393,751.4349,813.8408,607.8159
6/8/2024 14:25,84434,13.60438,21.61628,877.9878,843.7916,221.4205,271.005,236.8088,751.4618,815.5797,546.2845
6/8/2024 14:30,84435,13.60482,21.75184,876.2761,842.0799,240.2279,530.0402,514.6519,750.6052,814.723,325.7182
6/8/2024 14:35,84436,13.60417,21.86255,875.4095,842.0687,369.3134,492.4179,494.1277,751.4502,813.8573,519.7744
6/8/2024 14:40,84437,13.60501,21.97325,876.2235,841.1746,446.2328,274.4076,269.2784,748.8505,814.6741,587.2834
6/8/2024 14:45,84438,13.60424,22.08395,876.2289,840.3249,422.2996,324.8458,418.0253,750.5648,815.534,315.4424
6/8/2024 14:50,84439,13.6082,22.19465,875.3464,838.5887,417.1573,494.9469,511.1886,750.5412,814.6534,311.1583
6/8/2024 14:55,84440,13.60346,22.27825,876.1633,838.5524,417.994,462.4432,269.2599,751.3634,813.7634,605.1937
6/8/2024 15:00,84441,13.60332,22.33473,875.3189,835.9979,418.8538,272.6823,426.547,750.5176,814.6279,603.4913
6/8/2024 15:05,84442,13.60434,22.30761,875.3207,835.1449,419.7094,269.2637,517.1573,750.5192,815.4844,312.8588
6/8/2024 15:10,84443,13.6038,22.16755,875.3033,834.2734,423.975,507.7443,269.2583,750.5042,814.6133,323.9648
6/8/2024 15:15,84444,13.60333,21.97325,875.3317,833.4457,449.6333,496.6482,400.054,750.5286,814.6398,582.9846
6/8/2024 15:20,84445,13.60835,21.83543,875.394,832.6501,415.4702,274.4155,487.2798,751.4368,815.5526,608.6724
6/8/2024 15:25,84446,13.60853,21.72473,875.3873,831.7889,331.6897,349.642,239.3637,749.7213,815.5463,287.2365
6/8/2024 15:30,84447,13.6041,21.6434,875.3705,830.0632,236.7946,493.2508,247.0528,750.5618,815.5307,288.9406
6/8/2024 15:35,84448,13.60957,21.58692,875.3766,830.9239,218.8441,290.6524,489.8347,749.7122,814.6815,589.8534
6/8/2024 15:40,84449,13.605,21.6434,875.4106,830.1013,232.5309,245.3544,441.1249,749.7413,815.5681,538.5827
6/8/2024 15:45,84450,13.61098,21.75184,875.437,830.9812,226.5535,506.112,269.2995,749.7639,815.5927,325.7241
6/8/2024 15:50,84451,13.6046,21.88965,875.4019,835.2224,220.5602,441.9754,396.6665,749.7339,815.56,482.155
6/8/2024 15:55,84452,13.60359,21.97325,875.3342,835.1578,306.0251,275.2516,485.537,748.8211,815.4969,585.5507
6/8/2024 16:00,84453,13.60363,22.05684,876.2094,835.1771,381.2579,419.7256,238.4999,748.8384,815.5158,357.3224
6/8/2024 16:05,84454,13.60469,22.08395,288.0722,775.3161,430.8261,494.0823,254.7345,748.8168,815.4923,317.9907
6/8/2024 16:10,84455,13.60833,22.11332,475.3086,307.7538,415.4676,251.3322,455.6465,749.7224,257.3163,609.5234
6/8/2024 16:15,84456,13.60859,22.08395,576.1683,565.0552,413.747,238.5029,418.8761,461.6185,529.1516,621.4753
6/8/2024 16:20,84457,13.60966,22.00036,609.499,504.354,442.8057,495.8056,263.2899,273.5479,428.2735,284.6608
6/8/2024 16:25,84458,13.60361,21.91903,283.8273,287.2469,265.0194,385.5605,253.9057,380.4311,275.2782,288.1018
6/8/2024 16:30,84459,13.60316,21.72473,319.707,557.3502,230.8045,264.9978,330.8199,494.0927,539.3987,562.4792
6/8/2024 16:35,84460,13.6038,21.61628,573.6516,308.6263,293.2377,472.771,480.4653,371.8904,291.5279,573.6516
6/8/2024 16:40,84461,13.60424,21.5598,301.7789,573.6363,416.3351,314.6023,506.0994,272.7123,486.4367,324.8611
6/8/2024 16:45,84462,13.61062,21.47847,361.6345,278.7065,318.0331,290.6754,484.744,282.9811,557.4129,441.9977
6/8/2024 16:50,84463,13.60494,21.45136,587.3175,595.0117,231.6784,516.3607,484.7293,526.6195,301.7803,585.6077
6/8/2024 16:55,84464,13.60477,21.5598,318.8904,280.4183,416.3528,275.2887,515.5252,493.2969,550.5775,387.2851
6/8/2024 17:00,84465,13.61069,21.72473,564.2274,588.1644,427.445,518.9183,461.6406,349.65,286.3882,324.8582
6/8/2024 17:05,84466,13.61001,21.88965,580.4447,275.2625,221.4068,329.973,334.2473,272.6979,450.5072,524.8793
6/8/2024 17:10,84467,13.60448,22.00036,319.7188,581.3068,231.6678,262.4429,236.797,294.9277,456.4968,585.5811
6/8/2024 17:15,84468,13.60863,22.05684,588.9827,338.5154,377.838,496.6603,268.4188,512.0474,358.1767,505.2087
6/8/2024 17:20,84469,13.60918,22.05684,578.7186,479.5585,418.0109,275.2546,251.3194,514.6065,509.4775,323.125
6/8/2024 17:25,84470,13.60912,21.97325,319.6969,408.5966,257.2962,529.124,270.9731,327.3902,296.6172,303.4556
6/8/2024 17:30,84471,13.60327,21.91903,590.6531,465.0004,225.662,270.9653,370.9746,272.6749,582.1053,626.5538
6/8/2024 17:35,84472,13.60901,21.83543,362.4386,406.0338,438.5165,395.7761,465.8703,241.0558,299.1828,618.0262
6/8/2024 17:40,84473,13.60909,21.72473,335.9704,489.8499,443.6861,486.4304,519.771,430.0079,541.998,301.7749
6/8/2024 17:45,84474,13.60862,21.6434,576.1925,357.3419,215.431,253.9008,484.7198,490.704,300.0646,318.0172
6/8/2024 17:50,84475,13.60433,21.5598,319.7306,538.5836,226.547,497.5486,485.5801,524.0504,575.344,565.0853
6/8/2024 17:55,84476,13.60548,21.50558,578.7568,304.3389,417.1836,275.2728,486.4293,291.5156,362.471,585.5959
6/8/2024 18:00,84477,13.6048,21.58692,525.7495,578.7519,363.3228,523.1849,518.9105,272.7058,351.3546,391.5338
6/8/2024 18:05,84478,13.6107,21.72473,223.9811,282.1136,232.53,368.4574,446.2524,260.7413,574.4858,325.713
6/8/2024 18:10,84479,13.61063,21.86255,381.2722,377.8527,280.3975,254.7514,325.7056,520.6161,101.7296,423.1608
6/8/2024 18:15,84480,13.60497,22.00036,143.6141,121.3881,418.8744,496.6653,240.2116,330.8253,353.0512,586.4241
6/8/2024 18:20,84481,13.60924,22.08395,207.7358,306.047,443.6827,246.2054,266.7225,230.8176,122.2478,620.6428
6/8/2024 18:25,84482,13.60981,22.16755,315.4384,184.6469,205.1632,373.568,267.567,136.7755,317.1481,313.7288
6/8/2024 18:30,84483,13.60876,22.19465,109.4166,255.5903,219.688,513.745,264.9933,133.3514,141.8996,325.6853
6/8/2024 18:35,84484,13.609,22.22403,295.7513,211.9836,433.3696,275.2367,233.3529,227.3695,295.7513,417.9837
6/8/2024 18:40,84485,13.60907,22.22403,201.736,239.3478,448.7771,488.9533,275.2499,347.0543,176.0916,590.6761
6/8/2024 18:45,84486,13.60845,22.14043,202.5812,213.6933,223.0958,456.4489,312.847,185.4858,239.3365,619.7106
6/8/2024 18:50,84487,13.60368,21.97325,357.3093,253.0229,277.8123,266.6998,365.8574,101.722,195.7508,304.3113
6/8/2024 18:55,84488,13.6086,21.78121,109.4166,170.9634,421.4248,496.6487,370.9906,129.0774,211.9946,321.4112
6/8/2024 19:00,84489,13.60963,21.61628,401.7733,332.5315,215.4189,263.2897,375.2734,190.6286,282.951,544.5311
6/8/2024 19:05,84490,13.60501,21.45136,114.5544,106.0056,366.7452,531.7378,336.8242,306.0484,103.441,586.4504
6/8/2024 19:10,84491,13.60464,21.45136,356.4994,350.515,430.877,280.412,294.0906,309.4791,344.5306,365.9035
6/8/2024 19:15,84492,13.61042,21.5327,134.2167,208.5915,234.238,413.7635,258.1748,200.8976,201.7525,326.5654
6/8/2024 19:20,84493,13.60407,21.67051,309.4744,194.9176,434.29,494.9881,256.4705,144.4784,188.9333,535.1685
6/8/2024 19:25,84494,13.61062,21.83543,206.8833,270.1451,320.5836,265.0158,254.7571,94.03786,246.2082,586.4543
6/8/2024 19:30,84495,13.61048,21.94614,199.1866,153.0232,233.3817,497.5391,297.4976,170.9756,180.3793,465.0537
6/8/2024 19:35,84496,13.60489,22.02973,264.1621,372.7336,447.1094,276.9855,341.1026,323.1498,300.9225,326.5694
6/8/2024 19:40,84497,13.6046,22.08395,141.9085,106.004,399.2245,284.6719,397.5148,239.3638,137.6342,323.9959
6/8/2024 19:45,84498,13.60943,22.16755,441.9578,363.3116,234.2291,496.6683,455.6354,150.4537,329.1175,628.3152
6/8/2024 19:50,84499,13.60376,22.19465,131.646,137.6299,399.2122,253.0339,503.5032,110.2749,121.3879,597.5361
6/8/2024 19:55,84500,13.60895,22.14043,279.5295,284.6585,453.9149,417.1572,518.882,189.7723,351.3352,387.2381
6/8/2024 20:00,84501,13.60847,21.97325,211.1533,217.9923,234.2349,519.762,519.762,359.0461,104.2944,325.7061
6/8/2024 20:05,84502,13.60921,21.78121,47.87171,194.9062,386.3931,276.1172,136.7763,241.9231,400.0707,386.3931
6/8/2024 20:10,84503,13.60429,21.67051,80.35918,147.8951,121.3937,497.543,138.4913,187.2198,82.92383,220.5603
6/8/2024 20:15,84504,13.60901,21.72473,78.64717,0.8548605,118.8256,55.56594,134.2131,67.53398,84.6312,159.8589
6/8/2024 20:20,84505,13.60972,21.88965,79.50269,76.08321,224.8302,266.7187,103.439,26.50089,58.98586,97.4549
6/8/2024 20:25,84506,13.60909,22.02973,78.64526,75.22591,75.22591,135.9195,76.93559,76.93559,18.80648,164.9841
6/8/2024 20:30,84507,13.60989,22.14043,53.85479,77.79025,94.03217,140.1934,56.4193,142.7579,164.9837,217.9837
6/8/2024 20:35,84508,13.60867,22.22403,78.64495,128.2255,140.1932,183.7898,35.04829,118.8223,82.91913,122.2416
6/8/2024 20:40,84509,13.60831,22.16755,55.56231,1.70961,26.49895,27.35375,29.91817,76.07763,83.77087,165.8321
6/8/2024 20:45,84510,13.60885,21.97325,78.64355,52.99892,200.0282,253.0271,81.20802,60.69231,166.6901,332.5255
6/8/2024 20:50,84511,13.60354,21.80832,37.61186,71.80446,104.2874,90.61038,135.9156,3.41926,82.91705,129.9319
6/8/2024 20:55,84512,13.60423,21.78121,78.64564,23.08078,105.1458,173.5333,108.5652,75.22626,0.8548439,139.3396
6/8/2024 21:00,84513,13.60881,21.83543,80.35745,103.4389,118.8264,129.0848,156.4406,76.93799,82.92205,185.506
6/8/2024 21:05,84514,13.60976,21.94614,70.09895,76.083,120.536,128.2298,269.2825,43.59813,166.6987,41.03353
6/8/2024 21:10,84515,13.60944,22.05684,80.35661,40.17831,132.5029,141.9064,239.3601,152.1646,82.92118,235.9407
6/8/2024 21:15,84516,13.60971,22.11332,72.66295,141.0516,64.11436,105.1476,146.1808,150.455,20.5166,168.4071
6/8/2024 21:20,84517,13.60369,22.11332,47.01843,75.22948,242.7861,141.0553,125.6674,49.58307,64.11604,166.7017
6/8/2024 21:25,84518,13.6034,22.08395,157.2923,64.11369,42.74246,104.2916,129.9371,75.22672,165.8407,230.8093
6/8/2024 21:30,84519,13.60313,21.94614,11.11283,151.3055,170.1118,141.9023,38.46749,75.22531,82.91882,36.75782
6/8/2024 21:35,84520,13.60352,21.80832,101.7321,76.08532,99.16738,140.2022,83.77934,66.68152,5.984239,310.3255
6/8/2024 21:40,84521,13.6093,21.72473,79.50169,41.88799,117.9702,117.1154,137.632,10.25828,84.63083,125.664
6/8/2024 21:45,84522,13.61045,21.78121,80.35784,76.08349,123.1014,206.8787,136.7793,2.564612,67.53478,163.2803
6/8/2024 21:50,84523,13.60438,21.86255,43.59832,47.0178,92.32585,59.84083,249.6217,58.13109,163.28,166.6995
6/8/2024 21:55,84524,13.60478,21.94614,79.50492,1.709783,98.31254,265.8713,264.1615,76.94025,82.92449,166.7039
6/8/2024 22:00,84525,13.60394,22.05684,131.6473,37.61353,119.6794,49.58147,167.5512,73.51735,0.8548529,193.1967
6/8/2024 22:05,84526,13.60383,22.14043,0,35.0503,167.5575,251.3363,0,72.66525,83.77876,65.82616
6/8/2024 22:10,84527,13.60914,22.11332,0,0,0,61.54933,0,152.1636,0,0
6/8/2024 22:15,84528,13.6098,21.97325,0,0,0,0,0,0,0,0
6/8/2024 22:20,84529,13.60947,21.72473,0,0,0,0,0,0,0,0
6/8/2024 22:25,84530,13.60486,21.61628,0,0,0,0,0,0,0,0
6/8/2024 22:30,84531,13.60983,21.67051,0,0,0,0,0,0,0,0
6/8/2024 22:35,84532,13.60458,21.78121,0,0,0,0,0,0,0,0
6/8/2024 22:40,84533,13.60433,21.91903,0,0,0,0,0,0,0,0
6/8/2024 22:45,84534,13.60418,22.02973,0,0,0,0,0,0,0,0
6/8/2024 22:50,84535,13.60908,22.11332,0,0,0,0,0,0,0,0
6/8/2024 22:55,84536,13.60365,22.11332,0,0,0,0,0,0,0,0
6/8/2024 23:00,84537,13.60311,21.94614,0,0,0,0,0,0,0,0
6/8/2024 23:05,84538,13.60982,21.78121,0,0,0,0,0,0,0,0
6/8/2024 23:10,84539,13.60359,21.67051,0,0,0,0,0,0,0,0
6/8/2024 23:15,84540,13.60437,21.67051,0,0,0,0,0,0,0,0
6/8/2024 23:20,84541,13.60538,21.75184,0,0,0,0,0,0,0,0
6/8/2024 23:25,84542,13.60565,21.83543,0,0,0,0,0,0,0,0
6/8/2024 23:30,84543,13.60399,21.91903,0,0,0,0,0,0,0,0
6/8/2024 23:35,84544,13.60962,21.97325,0,0,0,0,0,0,0,0
